,Platform,Genre,Publisher,NA_Sales,Critic_Score,Critic_Count,User_Score,Year_of_Sales
3463,XB,Action,Ubisoft,0.33,85.0,46.0,8.4,11.0
3468,PS3,Fighting,Namco Bandai Games,0.05,71.0,53.0,8.3,3.0
3469,PS2,Shooter,Konami Digital Entertainment,0.28,78.0,33.0,6.6,14.0
3472,DS,Role-Playing,Square Enix,0.22,71.0,49.0,7.1,7.0
3473,PS3,Platform,Ubisoft,0.14,91.0,23.0,8.7,3.0
3475,PSV,Sports,Electronic Arts,0.16,79.0,45.0,7.2,4.0
3476,PS,Action,Activision,0.32,77.0,14.0,8.7,16.0
3477,GC,Sports,Activision,0.45,91.0,19.0,8.6,14.0
3479,PS2,Action,Namco Bandai Games,0.28,52.0,22.0,6.9,10.0
3480,PS2,Sports,Electronic Arts,0.48,78.0,27.0,8.5,11.0
3481,PS,Role-Playing,SquareSoft,0.32,79.0,14.0,9.0,17.0
3483,Wii,Sports,Electronic Arts,0.5,70.0,37.0,8.4,8.0
3488,Wii,Action,Disney Interactive Studios,0.35,76.0,4.0,8.3,5.0
3490,XB,Shooter,Ubisoft,0.32,85.0,56.0,5.7,11.0
3492,GBA,Sports,Activision,0.41,85.0,13.0,8.8,14.0
3493,PSP,Racing,SouthPeak Games,0.53,63.0,32.0,7.8,11.0
3494,PS2,Role-Playing,Namco Bandai Games,0.0,78.0,22.0,8.4,11.0
3495,X360,Shooter,505 Games,0.33,75.0,18.0,6.3,3.0
3497,X360,Shooter,Midway Games,0.29,62.0,48.0,6.1,9.0
3498,GBA,Action,Vivendi Games,0.41,60.0,25.0,7.0,12.0
3499,PS3,Strategy,Take-Two Interactive,0.24,89.0,20.0,8.2,4.0
3503,3DS,Action,Activision,0.32,82.0,8.0,4.9,5.0
3505,PC,Simulation,Electronic Arts,0.02,81.0,31.0,8.0,7.0
3506,GC,Sports,Electronic Arts,0.44,86.0,21.0,8.5,11.0
3508,XOne,Shooter,Electronic Arts,0.37,87.0,31.0,8.0,0.0
3509,PS3,Fighting,PQube,0.36,87.0,50.0,8.4,7.0
3511,X360,Action,Sega,0.27,45.0,43.0,5.9,8.0
3512,PS2,Fighting,Namco Bandai Games,0.47,73.0,27.0,7.9,12.0
3515,PS3,Sports,Electronic Arts,0.38,88.0,35.0,7.9,7.0
3517,PS3,Misc,MTV Games,0.43,91.0,34.0,8.0,6.0
3518,XB,Shooter,Microsoft Game Studios,0.43,71.0,30.0,7.5,15.0
3519,PS2,Action,Tecmo Koei,0.11,57.0,22.0,9.1,11.0
3522,XOne,Sports,Take-Two Interactive,0.29,56.0,25.0,5.7,2.0
3524,PS2,Sports,Electronic Arts,0.47,77.0,28.0,8.1,10.0
3525,XB,Racing,Activision,0.42,74.0,36.0,5.2,14.0
3527,X360,Shooter,Trion Worlds,0.38,60.0,27.0,7.2,3.0
3528,PS3,Role-Playing,Nippon Ichi Software,0.27,80.0,39.0,7.8,5.0
3530,XB,Platform,THQ,0.45,70.0,8.0,8.9,13.0
3531,PS3,Shooter,Bethesda Softworks,0.26,67.0,16.0,6.4,4.0
3533,X360,Platform,Activision,0.49,63.0,61.0,7.0,9.0
3534,PSP,Action,Konami Digital Entertainment,0.1,74.0,4.0,6.3,5.0
3535,Wii,Shooter,Sega,0.28,69.0,79.0,8.2,7.0
3537,WiiU,Misc,Ubisoft,0.27,73.0,7.0,6.9,1.0
3538,X360,Action,Disney Interactive Studios,0.37,66.0,31.0,5.3,5.0
3539,XB,Racing,Microsoft Game Studios,0.39,87.0,32.0,8.3,14.0
3540,PS2,Action,Capcom,0.19,58.0,35.0,7.7,12.0
3541,PS3,Action,Take-Two Interactive,0.08,75.0,36.0,7.5,8.0
3543,PS2,Shooter,Ubisoft,0.28,73.0,37.0,8.6,13.0
3544,PSP,Action,Eidos Interactive,0.21,78.0,32.0,8.2,9.0
3546,3DS,Role-Playing,Xseed Games,0.32,78.0,33.0,8.1,4.0
3547,PS3,Role-Playing,SouthPeak Games,0.36,77.0,66.0,8.0,7.0
3548,Wii,Action,THQ,0.22,62.0,6.0,8.0,7.0
3549,PS,Role-Playing,Capcom,0.11,83.0,10.0,8.9,16.0
3551,GC,Action,Activision,0.44,77.0,29.0,7.3,13.0
3552,PS2,Role-Playing,Square Enix,0.23,83.0,49.0,8.6,9.0
3557,PC,Shooter,Electronic Arts,0.22,86.0,29.0,6.2,2.0
3558,PS2,Sports,Electronic Arts,0.28,66.0,18.0,8.6,10.0
3559,GBA,Action,Electronic Arts,0.4,77.0,13.0,8.2,13.0
3560,PS2,Sports,Midway Games,0.28,78.0,18.0,7.6,15.0
3561,Wii,Platform,Vivendi Games,0.34,64.0,11.0,6.5,8.0
3562,GBA,Puzzle,Nintendo,0.31,66.0,10.0,7.5,12.0
3563,XB,Simulation,Electronic Arts,0.4,81.0,26.0,8.9,13.0
3564,PS2,Sports,Electronic Arts,0.28,63.0,9.0,8.6,9.0
3565,PS,Platform,Sony Computer Entertainment,0.31,65.0,10.0,6.9,15.0
3566,X360,Shooter,THQ,0.25,76.0,57.0,7.8,5.0
3568,X360,Action,Take-Two Interactive,0.09,78.0,47.0,7.6,8.0
3570,PS2,Sports,Activision,0.28,55.0,4.0,8.4,12.0
3571,X360,Misc,Warner Bros. Interactive Entertainment,0.4,71.0,50.0,7.2,7.0
3575,XB,Shooter,Electronic Arts,0.39,80.0,49.0,8.2,11.0
3576,PS3,Action,Ubisoft,0.21,74.0,35.0,8.1,7.0
3577,PS2,Sports,Acclaim Entertainment,0.27,77.0,16.0,7.6,15.0
3581,GC,Racing,Electronic Arts,0.43,80.0,18.0,9.1,11.0
3583,Wii,Adventure,Disney Interactive Studios,0.19,50.0,4.0,5.8,8.0
3584,XB,Fighting,THQ,0.43,68.0,26.0,7.3,13.0
3587,PS2,Action,Take-Two Interactive,0.27,67.0,22.0,7.8,9.0
3588,PS2,Role-Playing,Square Enix,0.15,56.0,35.0,8.1,13.0
3589,PSP,Sports,Activision,0.41,68.0,11.0,7.6,10.0
3591,PS2,Action,Electronic Arts,0.27,64.0,41.0,7.3,11.0
3594,X360,Sports,Activision,0.49,72.0,59.0,5.4,9.0
3595,PS2,Misc,Vivendi Games,0.27,56.0,6.0,6.5,13.0
3596,GBA,Misc,Universal Interactive,0.4,47.0,5.0,7.0,14.0
3597,X360,Shooter,Activision,0.28,72.0,66.0,7.5,7.0
3599,XB,Platform,Microsoft Game Studios,0.39,71.0,36.0,8.0,14.0
3600,PS2,Sports,Sega,0.27,91.0,20.0,8.5,13.0
3602,XB,Sports,Take-Two Interactive,0.52,81.0,25.0,8.2,11.0
3603,Wii,Puzzle,Nintendo,0.33,72.0,19.0,5.8,6.0
3605,PSV,Action,Sony Computer Entertainment,0.21,83.0,73.0,8.5,4.0
3606,XOne,Action,Microsoft Game Studios,0.3,77.0,106.0,6.8,0.0
3607,PSP,Puzzle,Ignition Entertainment,0.17,75.0,39.0,6.6,11.0
3608,X360,Action,Ubisoft,0.48,58.0,31.0,6.3,9.0
3610,PS2,Shooter,Codemasters,0.27,59.0,14.0,6.8,15.0
3612,PSP,Role-Playing,Square Enix,0.13,77.0,41.0,7.5,5.0
3613,X360,Shooter,THQ,0.34,75.0,55.0,7.8,8.0
3614,PS2,Racing,THQ,0.27,76.0,17.0,8.3,15.0
3615,XB,Sports,Electronic Arts,0.42,88.0,20.0,6.9,10.0
3616,PS,Role-Playing,Kadokawa Shoten,0.27,78.0,15.0,9.1,18.0
3617,DS,Simulation,Natsume,0.25,68.0,6.0,7.5,6.0
3618,Wii,Action,Rising Star Games,0.29,83.0,64.0,8.4,9.0
3620,PS3,Action,Sony Computer Entertainment,0.39,84.0,58.0,8.4,5.0
3621,Wii,Platform,Take-Two Interactive,0.49,47.0,4.0,7.0,8.0
3622,PS2,Action,Eidos Interactive,0.27,80.0,22.0,8.5,15.0
3623,PS2,Action,Konami Digital Entertainment,0.34,94.0,53.0,9.3,11.0
3625,PS3,Action,Namco Bandai Games,0.24,80.0,53.0,7.4,6.0
3627,XB,Fighting,THQ,0.4,68.0,33.0,6.6,14.0
3630,XOne,Misc,Activision,0.3,81.0,21.0,5.1,1.0
3636,PS2,Action,Sony Computer Entertainment,0.21,67.0,19.0,7.8,15.0
3637,PS2,Adventure,Ubisoft,0.27,68.0,19.0,6.7,15.0
3641,PSV,Sports,Sony Computer Entertainment,0.15,76.0,55.0,8.1,5.0
3642,XB,Sports,Activision,0.34,93.0,22.0,8.4,14.0
3643,GBA,Platform,Capcom,0.22,82.0,17.0,8.9,14.0
3645,PS4,Action,Capcom,0.13,75.0,30.0,7.7,1.0
3648,PS3,Sports,Take-Two Interactive,0.5,81.0,18.0,6.8,9.0
3649,Wii,Platform,Ubisoft,0.21,92.0,13.0,8.3,5.0
3652,PC,Action,Ubisoft,0.18,70.0,10.0,3.0,2.0
3653,X360,Racing,THQ,0.37,63.0,43.0,7.2,5.0
3655,XB,Platform,Activision,0.4,72.0,31.0,8.4,12.0
3656,DS,Simulation,THQ,0.18,67.0,4.0,6.8,9.0
3657,PC,Action,Ubisoft,0.01,86.0,22.0,6.9,6.0
3662,GBA,Platform,THQ,0.39,79.0,28.0,9.2,13.0
3664,X360,Misc,Microsoft Game Studios,0.15,70.0,22.0,7.6,7.0
3667,XB,Shooter,Acclaim Entertainment,0.39,68.0,25.0,6.7,14.0
3669,PS2,Racing,Sony Computer Entertainment,0.45,76.0,46.0,7.7,11.0
3671,PS2,Misc,Codemasters,0.27,41.0,14.0,4.8,13.0
3674,XB,Shooter,Take-Two Interactive,0.4,74.0,61.0,8.5,12.0
3675,DS,Puzzle,Deep Silver,0.5,67.0,19.0,6.8,8.0
3676,DS,Simulation,THQ,0.26,82.0,34.0,7.1,8.0
3679,PS3,Platform,Sony Computer Entertainment Europe,0.35,75.0,69.0,8.3,3.0
3680,PS2,Action,Sega,0.36,47.0,8.0,5.6,8.0
3682,PS3,Shooter,Take-Two Interactive,0.19,77.0,27.0,8.0,4.0
3683,XB,Platform,THQ,0.4,74.0,14.0,8.5,12.0
3684,PS3,Sports,Electronic Arts,0.28,80.0,22.0,6.0,3.0
3685,PS3,Racing,Codemasters,0.01,77.0,22.0,6.3,3.0
3688,PS3,Fighting,THQ,0.3,70.0,43.0,6.5,7.0
3690,X360,Sports,Electronic Arts,0.49,80.0,45.0,7.8,9.0
3692,XB,Simulation,Konami Digital Entertainment,0.42,82.0,24.0,8.8,13.0
3693,PS2,Racing,Vivendi Games,0.27,66.0,21.0,7.0,11.0
3694,PS2,Strategy,Square Enix,0.14,75.0,39.0,8.6,13.0
3696,PSV,Platform,Ubisoft,0.12,88.0,54.0,8.4,4.0
3698,PS3,Shooter,Vivendi Games,0.18,72.0,31.0,7.4,9.0
3699,X360,Action,Namco Bandai Games,0.3,82.0,72.0,7.8,6.0
3701,PSP,Fighting,Atari,0.26,70.0,21.0,8.1,10.0
3702,PS3,Sports,Electronic Arts,0.24,75.0,14.0,5.7,4.0
3703,PS3,Action,Tecmo Koei,0.11,58.0,18.0,7.5,6.0
3711,Wii,Sports,Electronic Arts,0.23,84.0,29.0,8.3,6.0
3712,PS3,Sports,Electronic Arts,0.46,81.0,32.0,7.5,7.0
3713,X360,Shooter,THQ,0.22,77.0,83.0,7.9,6.0
3715,GC,Action,Nintendo,0.29,85.0,42.0,8.9,11.0
3717,DS,Adventure,Nintendo,0.26,78.0,57.0,8.6,9.0
3718,3DS,Role-Playing,Square Enix,0.16,69.0,57.0,7.0,2.0
3721,GC,Sports,Electronic Arts,0.42,87.0,20.0,8.6,15.0
3722,XB,Shooter,Activision,0.46,74.0,11.0,9.2,12.0
3724,PS2,Sports,Sega,0.26,89.0,18.0,8.4,13.0
3725,X360,Fighting,Namco Bandai Games,0.39,55.0,24.0,5.8,5.0
3726,X360,Role-Playing,Deep Silver,0.29,71.0,56.0,7.3,7.0
3727,X360,Role-Playing,Unknown,0.4,67.0,50.0,6.6,5.0
3728,PS2,Platform,Activision,0.45,58.0,29.0,8.6,10.0
3729,PS,Sports,Activision,0.3,80.0,15.0,8.6,15.0
3733,X360,Sports,Electronic Arts,0.4,81.0,30.0,5.9,3.0
3736,PS2,Platform,Vivendi Games,0.26,59.0,17.0,8.6,13.0
3737,PS2,Fighting,Sony Computer Entertainment,0.26,80.0,41.0,8.9,13.0
3738,Wii,Action,Electronic Arts,0.22,41.0,8.0,5.0,6.0
3740,PS2,Action,Vivendi Games,0.26,83.0,41.0,8.7,11.0
3741,PS3,Shooter,Namco Bandai Games,0.18,58.0,49.0,5.9,6.0
3742,Wii,Sports,Ubisoft,0.48,46.0,7.0,4.6,8.0
3744,PS2,Shooter,Namco Bandai Games,0.26,81.0,21.0,7.9,15.0
3747,PS2,Sports,Electronic Arts,0.45,78.0,19.0,9.1,11.0
3748,WiiU,Action,Warner Bros. Interactive Entertainment,0.3,62.0,5.0,6.5,1.0
3749,PSP,Role-Playing,Sega,0.12,83.0,54.0,8.1,6.0
3752,Wii,Fighting,Capcom,0.3,85.0,62.0,8.8,6.0
3753,DS,Role-Playing,Rising Star Games,0.35,78.0,26.0,8.1,10.0
3754,PS2,Action,Eidos Interactive,0.26,75.0,34.0,9.3,13.0
3756,PS2,Sports,Electronic Arts,0.44,78.0,19.0,8.3,12.0
3757,PS,Racing,Electronic Arts,0.3,51.0,16.0,4.6,16.0
3758,PSP,Role-Playing,Square Enix,0.15,87.0,49.0,8.8,6.0
3759,PS2,Shooter,SCi,0.26,58.0,24.0,8.1,12.0
3760,PS3,Role-Playing,Nippon Ichi Software,0.25,82.0,62.0,8.3,3.0
3762,PS2,Sports,Midway Games,0.26,78.0,23.0,8.3,13.0
3765,XB,Sports,Midway Games,0.4,78.0,30.0,7.7,12.0
3766,Wii,Action,Take-Two Interactive,0.25,62.0,38.0,7.1,9.0
3767,XOne,Misc,Ubisoft,0.35,70.0,17.0,7.5,2.0
3769,XOne,Action,Warner Bros. Interactive Entertainment,0.35,69.0,18.0,6.9,2.0
3771,PC,Shooter,Activision,0.25,91.0,62.0,6.8,0.0
3775,XB,Action,Ubisoft,0.34,82.0,43.0,8.5,11.0
3776,XB,Racing,Electronic Arts,0.32,89.0,65.0,8.4,11.0
3777,XB,Shooter,Electronic Arts,0.32,72.0,42.0,7.0,11.0
3778,PS2,Platform,Electronic Arts,0.26,71.0,24.0,8.2,12.0
3779,XB,Action,Universal Interactive,0.31,59.0,23.0,6.6,14.0
3780,PS2,Sports,Sony Computer Entertainment,0.26,63.0,26.0,6.3,11.0
3782,Wii,Racing,Nintendo,0.39,72.0,57.0,8.4,10.0
3785,DS,Role-Playing,Konami Digital Entertainment,0.04,69.0,13.0,7.6,8.0
3787,GC,Role-Playing,Activision,0.41,81.0,36.0,8.5,12.0
3791,PC,Strategy,Activision,0.19,88.0,62.0,8.3,1.0
3793,PSP,Racing,Sony Computer Entertainment,0.11,73.0,22.0,7.7,6.0
3795,DS,Fighting,THQ,0.35,75.0,7.0,8.3,7.0
3797,PS2,Action,Take-Two Interactive,0.26,69.0,24.0,7.8,15.0
3798,PSP,Shooter,Ubisoft,0.35,61.0,12.0,6.4,9.0
3799,Wii,Action,THQ,0.49,47.0,5.0,5.4,8.0
3800,PS3,Shooter,Warner Bros. Interactive Entertainment,0.13,43.0,41.0,3.9,7.0
3802,GC,Action,Electronic Arts,0.41,82.0,13.0,8.7,14.0
3803,PC,Action,Warner Bros. Interactive Entertainment,0.16,91.0,27.0,8.6,5.0
3804,PS2,Racing,THQ,0.26,68.0,36.0,7.7,11.0
3805,PS2,Action,Take-Two Interactive,0.44,84.0,52.0,8.5,11.0
3807,DS,Shooter,Nintendo,0.38,76.0,56.0,7.3,10.0
3812,PS3,Shooter,Electronic Arts,0.23,83.0,57.0,7.7,5.0
3813,PS2,Shooter,Activision,0.26,66.0,21.0,8.0,13.0
3814,GBA,Sports,Nintendo,0.24,81.0,21.0,8.0,11.0
3815,DC,Simulation,Sega,0.0,82.0,24.0,8.4,17.0
3818,PS3,Misc,Ubisoft,0.25,66.0,11.0,8.4,5.0
3820,PS3,Racing,THQ,0.17,76.0,18.0,6.2,9.0
3822,X360,Shooter,Warner Bros. Interactive Entertainment,0.32,77.0,68.0,8.0,7.0
3823,DS,Role-Playing,Sega,0.17,69.0,27.0,8.2,10.0
3824,Wii,Racing,Ubisoft,0.46,41.0,15.0,4.0,10.0
3825,X360,Sports,Electronic Arts,0.28,79.0,51.0,7.8,6.0
3826,PS2,Action,Sega,0.13,46.0,10.0,5.2,9.0
3827,PS,Role-Playing,Square,0.29,89.0,15.0,9.1,15.0
3828,PSP,Racing,Codemasters,0.08,68.0,23.0,7.2,7.0
3829,PS,Shooter,Sony Computer Entertainment,0.29,73.0,19.0,8.5,15.0
3830,PS2,Action,Konami Digital Entertainment,0.18,87.0,17.0,9.0,14.0
3831,Wii,Role-Playing,Namco Bandai Games,0.21,68.0,46.0,7.1,8.0
3832,X360,Sports,Electronic Arts,0.47,73.0,37.0,5.3,9.0
3834,PS2,Puzzle,Electronic Arts,0.26,86.0,61.0,8.9,11.0
3835,X360,Misc,Warner Bros. Interactive Entertainment,0.39,79.0,26.0,6.9,5.0
3836,XB,Sports,Electronic Arts,0.39,90.0,14.0,8.2,14.0
3837,Wii,Simulation,505 Games,0.47,56.0,12.0,7.3,8.0
3838,PS3,Sports,Electronic Arts,0.47,76.0,25.0,4.2,10.0
3840,WiiU,Action,Warner Bros. Interactive Entertainment,0.27,71.0,5.0,8.1,1.0
3842,PS3,Sports,Electronic Arts,0.46,75.0,32.0,7.8,8.0
3845,PS4,Action,Electronic Arts,0.18,61.0,33.0,3.7,1.0
3846,PS3,Misc,Sony Computer Entertainment,0.09,65.0,21.0,3.9,6.0
3848,PS4,Role-Playing,Square Enix,0.18,68.0,45.0,6.6,2.0
3851,PS2,Action,Eidos Interactive,0.25,82.0,43.0,7.1,10.0
3852,PS2,Shooter,Electronic Arts,0.25,81.0,26.0,8.4,13.0
3853,PSP,Action,Konami Digital Entertainment,0.22,78.0,40.0,7.8,9.0
3854,XB,Shooter,Activision,0.38,79.0,55.0,7.8,11.0
3856,PSP,Fighting,Electronic Arts,0.46,74.0,22.0,8.1,10.0
3857,PS2,Action,THQ,0.25,68.0,44.0,8.2,11.0
3858,WiiU,Platform,Nintendo,0.22,73.0,72.0,8.0,1.0
3861,PS2,Sports,Electronic Arts,0.25,80.0,41.0,7.9,11.0
3863,PS3,Role-Playing,Square Enix,0.33,78.0,51.0,7.5,8.0
3864,GBA,Sports,Activision,0.37,90.0,20.0,8.0,14.0
3865,PS3,Action,Gamebridge,0.18,58.0,18.0,7.9,8.0
3866,PC,Simulation,Electronic Arts,0.46,78.0,29.0,8.6,10.0
3867,DS,Role-Playing,Rising Star Games,0.32,77.0,14.0,7.9,8.0
3868,GBA,Action,Electronic Arts,0.37,69.0,11.0,8.1,12.0
3873,DS,Simulation,Electronic Arts,0.26,70.0,10.0,7.5,7.0
3874,PS,Sports,Electronic Arts,0.29,81.0,6.0,8.8,15.0
3877,PS2,Action,Eidos Interactive,0.13,74.0,22.0,8.2,14.0
3878,PSP,Role-Playing,Square Enix,0.13,71.0,56.0,6.1,6.0
3880,PS3,Action,Activision,0.21,76.0,23.0,7.3,8.0
3882,X360,Action,Disney Interactive Studios,0.32,59.0,35.0,5.5,4.0
3884,PS2,Misc,Sony Computer Entertainment,0.25,47.0,14.0,6.3,15.0
3885,DS,Role-Playing,Disney Interactive Studios,0.36,70.0,26.0,7.7,8.0
3887,PS2,Racing,Midas Interactive Entertainment,0.25,53.0,17.0,8.4,14.0
3888,PS3,Action,Sony Computer Entertainment,0.36,53.0,55.0,6.4,9.0
3889,GC,Sports,Electronic Arts,0.4,94.0,19.0,7.7,13.0
3891,PS2,Role-Playing,THQ,0.25,74.0,16.0,7.8,16.0
3892,PSV,Role-Playing,Sony Computer Entertainment,0.15,77.0,71.0,8.2,3.0
3894,PS3,Role-Playing,Sony Online Entertainment,0.35,67.0,46.0,7.4,5.0
3896,PSP,Sports,Electronic Arts,0.47,64.0,9.0,7.5,10.0
3897,X360,Simulation,505 Games,0.23,80.0,43.0,8.4,7.0
3899,PS3,Shooter,Activision,0.28,34.0,14.0,3.6,3.0
3900,X360,Sports,Take-Two Interactive,0.47,76.0,26.0,7.6,6.0
3901,Wii,Adventure,Disney Interactive Studios,0.25,69.0,18.0,7.4,6.0
3902,PS3,Action,THQ,0.09,55.0,8.0,4.8,9.0
3907,XB,Sports,Electronic Arts,0.44,85.0,19.0,8.2,13.0
3908,DS,Action,Sega,0.35,56.0,10.0,7.0,8.0
3909,XOne,Shooter,Sega,0.22,78.0,24.0,7.8,2.0
3911,Wii,Sports,Konami Digital Entertainment,0.12,82.0,13.0,8.4,7.0
3912,GBA,Platform,THQ,0.37,62.0,4.0,8.8,14.0
3913,Wii,Fighting,Nintendo,0.44,74.0,23.0,8.1,7.0
3914,PS2,Simulation,Namco Bandai Games,0.15,75.0,45.0,8.4,10.0
3915,PC,Role-Playing,Electronic Arts,0.0,91.0,67.0,8.6,7.0
3916,PSP,Action,Tecmo Koei,0.18,62.0,26.0,7.3,12.0
3917,PS2,Sports,Electronic Arts,0.42,76.0,11.0,4.6,10.0
3918,PSP,Fighting,Namco Bandai Games,0.12,80.0,52.0,6.2,7.0
3920,X360,Fighting,Namco Bandai Games,0.36,56.0,29.0,7.5,7.0
3921,X360,Fighting,Namco Bandai Games,0.29,70.0,16.0,7.7,3.0
3924,PS2,Sports,Take-Two Interactive,0.25,71.0,4.0,4.8,9.0
3927,GBA,Fighting,Atari,0.36,73.0,26.0,7.0,12.0
3928,XB,Sports,Midway Games,0.37,82.0,35.0,8.1,12.0
3929,PS2,Action,Konami Digital Entertainment,0.25,76.0,54.0,7.8,12.0
3931,PS2,Misc,Capcom,0.22,78.0,30.0,8.4,11.0
3934,X360,Sports,Electronic Arts,0.29,77.0,47.0,5.6,4.0
3936,X360,Action,Electronic Arts,0.26,73.0,69.0,8.2,7.0
3938,PS2,Racing,Sega,0.42,55.0,41.0,7.2,10.0
3939,PS2,Platform,Warner Bros. Interactive Entertainment,0.25,51.0,9.0,7.5,13.0
3942,X360,Sports,Electronic Arts,0.45,88.0,41.0,8.4,8.0
3943,Wii,Action,Take-Two Interactive,0.17,83.0,34.0,8.4,8.0
3944,X360,Fighting,THQ,0.44,81.0,50.0,7.8,10.0
3945,XB,Racing,Take-Two Interactive,0.42,86.0,33.0,7.6,13.0
3948,Wii,Action,THQ,0.43,62.0,16.0,6.7,9.0
3949,GC,Adventure,THQ,0.39,60.0,10.0,6.5,10.0
3951,PS2,Action,Universal Interactive,0.25,44.0,13.0,7.0,15.0
3954,PS2,Action,Eidos Interactive,0.25,83.0,36.0,8.4,10.0
3957,PS3,Action,Ubisoft,0.19,54.0,30.0,6.9,8.0
3958,PS2,Platform,Vivendi Games,0.25,73.0,7.0,6.5,8.0
3959,PS2,Misc,Activision,0.25,75.0,13.0,7.7,14.0
3960,DS,Puzzle,Nintendo,0.17,83.0,33.0,8.7,9.0
3961,X360,Action,Konami Digital Entertainment,0.1,78.0,36.0,6.6,5.0
3962,PSP,Role-Playing,Square Enix,0.36,63.0,31.0,7.1,9.0
3963,PSP,Racing,Atari,0.08,80.0,18.0,7.3,9.0
3965,PSV,Shooter,Sony Computer Entertainment,0.25,71.0,60.0,7.5,4.0
3966,PS3,Strategy,Ubisoft,0.18,76.0,37.0,7.3,6.0
3967,3DS,Misc,Square Enix,0.22,78.0,60.0,7.8,4.0
3969,X360,Shooter,Activision,0.25,72.0,56.0,6.0,5.0
3972,PS2,Simulation,Activision,0.24,81.0,22.0,8.3,14.0
3973,GBA,Role-Playing,Nintendo,0.13,88.0,20.0,9.1,15.0
3976,Wii,Sports,Sega,0.45,59.0,29.0,6.3,8.0
3978,XB,Fighting,Tecmo Koei,0.3,83.0,64.0,8.7,12.0
3979,PS,Role-Playing,ASCII Entertainment,0.11,66.0,11.0,8.2,19.0
3980,X360,Sports,Take-Two Interactive,0.47,68.0,19.0,6.4,4.0
3982,X360,Simulation,Konami Digital Entertainment,0.46,65.0,10.0,7.4,9.0
3983,X360,Racing,Electronic Arts,0.42,89.0,61.0,8.1,10.0
3985,PS2,Action,THQ,0.24,65.0,8.0,7.3,12.0
3988,PS2,Role-Playing,Capcom,0.11,68.0,37.0,8.9,12.0
3989,X360,Sports,Electronic Arts,0.45,80.0,42.0,8.2,9.0
3990,GC,Sports,Activision,0.38,82.0,30.0,8.9,12.0
3991,PS2,Racing,THQ,0.24,80.0,25.0,8.7,13.0
3993,PS2,Action,Activision,0.24,67.0,21.0,9.0,11.0
3994,GBA,Platform,Ubisoft,0.36,84.0,17.0,8.4,15.0
3999,PS2,Action,Activision,0.41,64.0,42.0,7.8,11.0
4000,PS2,Shooter,Infogrames,0.24,50.0,19.0,7.3,14.0
4005,X360,Adventure,Electronic Arts,0.27,70.0,67.0,8.1,5.0
4006,Wii,Sports,Electronic Arts,0.46,81.0,35.0,8.0,10.0
4007,DS,Action,Activision,0.41,61.0,46.0,5.0,12.0
4008,3DS,Racing,Namco Bandai Games,0.19,75.0,59.0,7.2,5.0
4009,DS,Puzzle,Nintendo,0.28,83.0,35.0,8.4,7.0
4010,PS3,Action,Namco Bandai Games,0.09,54.0,22.0,7.0,8.0
4013,3DS,Action,Sega,0.26,55.0,57.0,5.5,5.0
4015,Wii,Platform,THQ,0.44,57.0,16.0,5.6,10.0
4017,X360,Racing,Codemasters,0.1,84.0,42.0,6.9,4.0
4020,X360,Sports,Activision,0.44,81.0,65.0,7.6,10.0
4022,PS3,Fighting,Nippon Ichi Software,0.27,58.0,34.0,7.2,5.0
4023,PS2,Action,Atari,0.41,69.0,42.0,7.9,11.0
4024,DS,Fighting,Atari,0.13,66.0,13.0,7.6,11.0
4025,3DS,Platform,Sega,0.24,59.0,34.0,6.5,3.0
4026,GC,Fighting,THQ,0.38,64.0,25.0,6.9,14.0
4027,Wii,Misc,Electronic Arts,0.43,57.0,37.0,5.3,9.0
4030,XB,Shooter,Electronic Arts,0.34,61.0,55.0,7.2,12.0
4031,Wii,Strategy,Nintendo,0.27,78.0,36.0,8.7,9.0
4032,GC,Simulation,Electronic Arts,0.35,85.0,16.0,7.7,13.0
4033,PS4,Shooter,Electronic Arts,0.2,81.0,29.0,7.7,0.0
4034,PS2,Role-Playing,Square Enix,0.12,77.0,38.0,8.3,11.0
4035,X360,Action,Namco Bandai Games,0.3,78.0,71.0,6.2,5.0
4038,XB,Action,Vivendi Games,0.37,76.0,41.0,8.4,10.0
4039,3DS,Action,Capcom,0.16,65.0,69.0,6.4,5.0
4042,DS,Shooter,LucasArts,0.42,61.0,12.0,5.0,7.0
4046,DS,Platform,THQ,0.45,56.0,7.0,7.3,10.0
4051,3DS,Misc,Nintendo,0.18,76.0,22.0,7.7,2.0
4055,PC,Shooter,Electronic Arts,0.2,72.0,26.0,6.4,6.0
4056,3DS,Racing,Ubisoft,0.27,43.0,37.0,4.4,5.0
4058,GC,Racing,Acclaim Entertainment,0.36,69.0,20.0,7.5,15.0
4059,X360,Fighting,Atari,0.24,72.0,50.0,7.6,8.0
4060,PS2,Racing,Midway Games,0.24,57.0,30.0,6.4,13.0
4064,PC,Shooter,City Interactive,0.0,36.0,7.0,3.6,8.0
4065,PS2,Role-Playing,Namco Bandai Games,0.07,72.0,37.0,7.7,11.0
4067,DS,Sports,Electronic Arts,0.12,84.0,5.0,6.1,8.0
4068,3DS,Action,Nintendo,0.31,58.0,55.0,6.3,5.0
4069,3DS,Role-Playing,Nintendo,0.17,81.0,70.0,7.4,1.0
4070,X360,Adventure,Atari,0.14,58.0,53.0,5.7,8.0
4073,PS2,Action,Activision,0.4,56.0,18.0,6.1,9.0
